timestamp,time,temp_C,pressure_hPa,humidity,temp_min_C,temp_max_C,wind_m_s,wind_deg,clouds_percent
1717156800,2024-06-01T00:00:00,13.92,1029,72,12.64,14.84,4.63,210,3
1717160400,2024-06-01T01:00:00,13.4,1029,72,11.34,14.84,3.6,210,2
1717164000,2024-06-01T02:00:00,13.09,1029,73,10.78,14.84,3.09,210,1
1717167600,2024-06-01T03:00:00,13.05,1029,70,10.42,15.07,2.57,220,20
1717171200,2024-06-01T04:00:00,13.93,1029,70,10.64,15.99,4.63,210,100
1717174800,2024-06-01T05:00:00,14.23,1029,71,11.2,15.99,4.12,230,75
1717178400,2024-06-01T06:00:00,14.56,1029,70,12.45,15.99,4.12,220,100
1717182000,2024-06-01T07:00:00,13.98,1029,70,11.34,15.99,3.6,220,100
1717185600,2024-06-01T08:00:00,13.66,1029,84,10.78,15.4,3.09,190,100
1717189200,2024-06-01T09:00:00,14.61,1029,85,12.31,15.95,1.54,210,75
1717192800,2024-06-01T10:00:00,16.07,1030,80,14.51,17.06,3.58,200,57
1717196400,2024-06-01T11:00:00,16.75,1029,78,15.51,17.06,3.09,240,75
1717200000,2024-06-01T12:00:00,17.6,1028,74,16.51,18.5,3.09,230,69
1717203600,2024-06-01T13:00:00,17.58,1027,75,16.51,18.97,4.12,240,40
1717207200,2024-06-01T14:00:00,16.92,1026,76,15.51,17.62,5.14,240,100
1717210800,2024-06-01T15:00:00,16.3,1027,78,15.51,16.83,5.66,250,100
1717214400,2024-06-01T16:00:00,16.34,1027,78,14.51,17.06,3.09,250,100
1717218000,2024-06-01T17:00:00,14.93,1026,84,13.97,15.31,3.09,260,100
1717221600,2024-06-01T18:00:00,14.52,1027,72,12.86,15.44,1.54,280,100
1717225200,2024-06-01T19:00:00,14.02,1028,74,12.94,14.32,4.12,250,100
1717228800,2024-06-01T20:00:00,13.45,1027,75,12.39,14.32,1.79,270,100
1717232400,2024-06-01T21:00:00,13.56,1027,77,11.51,14.32,2.24,262,100
1717236000,2024-06-01T22:00:00,14.13,1027,74,12.69,14.88,3.58,270,100
1717239600,2024-06-01T23:00:00,13.94,1027,75,10.64,14.88,3.13,293,40
1717243200,2024-06-02T00:00:00,13.65,1028,74,10.51,14.51,2.68,293,40
1717246800,2024-06-02T01:00:00,13.82,1028,75,12.69,15.07,1.79,270,75
1717250400,2024-06-02T02:00:00,13.96,1028,75,12.31,15.23,2.06,300,75
1717254000,2024-06-02T03:00:00,14.01,1028,74,12.31,15.78,2.68,270,40
1717257600,2024-06-02T04:00:00,14.61,1027,75,13.21,15.78,4.63,260,100
1717261200,2024-06-02T05:00:00,15.35,1027,74,14.19,15.99,5.14,260,75
1717264800,2024-06-02T06:00:00,15.43,1027,74,14.19,16.34,5.66,270,40
1717268400,2024-06-02T07:00:00,15.22,1027,74,14.51,15.95,4.12,260,40
1717272000,2024-06-02T08:00:00,15.66,1028,73,14.86,16.51,4.12,260,40
1717275600,2024-06-02T09:00:00,16.01,1028,74,15.31,16.55,3.6,250,75
1717279200,2024-06-02T10:00:00,17.05,1028,88,16.2,17.62,4.63,250,75
1717282800,2024-06-02T11:00:00,17.6,1028,86,16.51,18.17,4.12,240,75
1717286400,2024-06-02T12:00:00,17.93,1028,85,16.51,18.73,4.63,240,100
1717290000,2024-06-02T13:00:00,18.71,1027,83,16.51,19.28,5.14,240,75
1717293600,2024-06-02T14:00:00,18.56,1026,81,17.64,18.77,2.68,257,100
1717297200,2024-06-02T15:00:00,18.26,1026,83,17.29,18.64,6.17,260,75
1717300800,2024-06-02T16:00:00,18,1026,83,16.51,18.73,4.63,250,75
1717304400,2024-06-02T17:00:00,17.09,1026,87,16.2,17.53,5.14,250,75
1717308000,2024-06-02T18:00:00,16.82,1026,88,15.51,17.62,5.14,250,100
1717311600,2024-06-02T19:00:00,16.61,1028,90,15.63,16.97,0.89,257,85
1717315200,2024-06-02T20:00:00,16.67,1028,71,15.09,17.06,0.89,302,89
1717318800,2024-06-02T21:00:00,16.16,1027,75,14.51,16.55,0.51,200,75
1717322400,2024-06-02T22:00:00,15.98,1027,76,14.51,16.55,1.03,170,75
1717326000,2024-06-02T23:00:00,15.67,1027,76,13.51,16.51,1.03,270,40
1717329600,2024-06-03T00:00:00,15.55,1028,76,14.51,15.99,1.54,240,75
1717333200,2024-06-03T01:00:00,15.31,1028,74,13.97,15.44,0.45,181,79
1717336800,2024-06-03T02:00:00,15.02,1026,77,13.42,15.44,1.54,330,40
1717340400,2024-06-03T03:00:00,14.93,1026,77,13.51,15.44,1.54,290,75
1717344000,2024-06-03T04:00:00,14.8,1026,77,12.51,15.95,1.34,270,75
1717347600,2024-06-03T05:00:00,14.56,1026,77,12.45,15.4,1.34,270,100
1717351200,2024-06-03T06:00:00,13.93,1026,75,12.51,15.07,0.89,270,40
1717354800,2024-06-03T07:00:00,13.6,1027,78,12.45,15.07,1.03,120,75
1717358400,2024-06-03T08:00:00,13.5,1027,77,12.66,15.07,0.89,270,100
1717362000,2024-06-03T09:00:00,15.06,1027,78,13.97,15.86,4.12,260,100
1717365600,2024-06-03T10:00:00,15.62,1027,77,15.42,16.18,5.14,260,20
1717369200,2024-06-03T11:00:00,16.64,1026,75,15.99,17.1,5.14,250,20
1717372800,2024-06-03T12:00:00,17.06,1026,86,16.18,17.69,4.63,250,100
1717376400,2024-06-03T13:00:00,17.54,1025,83,16.18,18.5,4.12,250,20
1717380000,2024-06-03T14:00:00,18.34,1024,79,16.51,19.11,5.14,240,40
1717383600,2024-06-03T15:00:00,18.27,1024,78,16.18,18.97,5.66,230,40
1717387200,2024-06-03T16:00:00,17.26,1024,80,15.63,18.21,5.36,203,95
1717390800,2024-06-03T17:00:00,16.01,1023,71,14.86,16.55,4.63,220,20
1717394400,2024-06-03T18:00:00,15.15,1023,74,14.11,15.95,3.6,220,40
1717398000,2024-06-03T19:00:00,14.41,1023,75,12.45,15.4,3.6,210,85
1717401600,2024-06-03T20:00:00,13.7,1024,76,11.34,15.4,3.09,250,91
1717405200,2024-06-03T21:00:00,12.94,1024,77,10.23,14.84,2.57,220,94
1717408800,2024-06-03T22:00:00,12.11,1024,75,9.67,13.96,2.57,220,95
1717412400,2024-06-03T23:00:00,12.48,1024,76,9.3,13.96,1.03,50,100
1717416000,2024-06-04T00:00:00,12.38,1024,75,9.3,14.81,1.54,260,81
1717419600,2024-06-04T01:00:00,11.88,1024,73,8.75,14.25,2.06,240,20
1717423200,2024-06-04T02:00:00,12.05,1023,72,9.3,14.25,1.54,140,100
1717426800,2024-06-04T03:00:00,11.58,1023,74,10.44,12.85,2.06,140,100
1717430400,2024-06-04T04:00:00,12.19,1023,76,9.53,13.21,2.06,120,100
1717434000,2024-06-04T05:00:00,11.83,1023,75,8.97,12.66,2.57,140,75
1717437600,2024-06-04T06:00:00,10.37,1023,75,9.11,11.55,1.54,120,98
1717441200,2024-06-04T07:00:00,9.6,1024,74,7.31,10.51,2.57,110,95
1717444800,2024-06-04T08:00:00,9.89,1024,75,7.31,10.99,0.51,110,84
1717448400,2024-06-04T09:00:00,11.2,1024,76,9.11,12.1,2.06,130,82
1717452000,2024-06-04T10:00:00,13.77,1025,66,12.85,14.32,1.34,101,81
1717455600,2024-06-04T11:00:00,15.48,1025,63,12.51,17.1,1.54,130,81
1717459200,2024-06-04T12:00:00,16.4,1024,69,13.8,17.53,3.13,66,87
1717462800,2024-06-04T13:00:00,15.56,1024,67,14.3,16.51,3.13,97,100
1717466400,2024-06-04T14:00:00,14.97,1023,68,13.8,15.51,4.47,88,100
1717470000,2024-06-04T15:00:00,15.16,1023,68,13.75,15.95,3.6,50,100
1717473600,2024-06-04T16:00:00,14.79,1023,69,13.4,15.44,3.09,40,100
1717477200,2024-06-04T17:00:00,14.35,1023,69,12.69,15.44,2.68,97,100
1717480800,2024-06-04T18:00:00,13.32,1023,79,11.74,14.28,2.24,90,100
1717484400,2024-06-04T19:00:00,12.45,1023,81,10.23,13.19,1.54,130,100
1717488000,2024-06-04T20:00:00,12.6,1024,66,9.67,14.88,2.57,130,100
1717491600,2024-06-04T21:00:00,12.6,1024,67,9.67,14.88,2.24,95,100
1717495200,2024-06-04T22:00:00,12.25,1024,65,9.11,14.32,2.68,87,100
1717498800,2024-06-04T23:00:00,11.77,1024,66,9.51,13.21,2.06,90,100
1717502400,2024-06-05T00:00:00,12.12,1024,64,9.51,13.7,2.57,120,100
1717506000,2024-06-05T01:00:00,11.82,1023,64,8.96,14.25,2.68,111,100
1717509600,2024-06-05T02:00:00,11.6,1024,65,8.96,13.7,2.57,130,100
1717513200,2024-06-05T03:00:00,10.45,1023,67,8.4,12.69,1.34,168,100
1717516800,2024-06-05T04:00:00,10.84,1023,68,8.4,12.69,2.68,94,99
1717520400,2024-06-05T05:00:00,10.95,1023,69,7.85,12.69,2.57,130,100
1717524000,2024-06-05T06:00:00,11.26,1023,68,7.85,13.14,1.54,120,100
1717527600,2024-06-05T07:00:00,11.65,1024,70,7.85,13.7,4.47,83,100
1717531200,2024-06-05T08:00:00,11.99,1024,68,7.85,13.21,4.47,98,100
1717534800,2024-06-05T09:00:00,12.68,1024,67,9.51,14.32,3.09,120,100
1717538400,2024-06-05T10:00:00,12.84,1024,86,10.51,13.8,4.47,94,100
1717542000,2024-06-05T11:00:00,14.73,1024,82,12.51,15.86,5.36,94,100
1717545600,2024-06-05T12:00:00,15.97,1023,76,13.96,16.97,4.47,91,20
1717549200,2024-06-05T13:00:00,15.98,1024,76,14.35,17.31,5.66,50,20
1717552800,2024-06-05T14:00:00,15.87,1023,76,14.61,16.55,6.69,60,75
1717556400,2024-06-05T15:00:00,15.35,1023,76,14.61,15.99,5.66,60,75
1717560000,2024-06-05T16:00:00,15.25,1023,76,14.51,15.95,4.63,60,75
1717563600,2024-06-05T17:00:00,14.97,1023,75,13.96,15.44,5.14,70,20
1717567200,2024-06-05T18:00:00,14.24,1023,80,13,14.84,4.12,80,75
1717570800,2024-06-05T19:00:00,13.59,1023,82,11.74,14.86,3.09,80,20
1717574400,2024-06-05T20:00:00,13.33,1024,71,11.18,14.88,3.09,110,40
1717578000,2024-06-05T21:00:00,13.55,1024,70,10.63,14.88,3.13,67,32
1717581600,2024-06-05T22:00:00,13.86,1024,81,11.51,14.88,4.92,72,100
1717585200,2024-06-05T23:00:00,14.48,1025,79,11.51,15.4,2.68,57,100
1717588800,2024-06-06T00:00:00,13.85,1025,82,12.29,14.32,4.47,58,100
1717592400,2024-06-06T01:00:00,13.73,1025,82,12.69,14.28,6.69,60,20
1717596000,2024-06-06T02:00:00,13.34,1025,83,12.51,13.8,4.02,72,100
1717599600,2024-06-06T03:00:00,13.16,1025,70,11.18,14.88,3.6,90,100
1717603200,2024-06-06T04:00:00,12.74,1025,72,11.18,13.75,2.68,80,20
1717606800,2024-06-06T05:00:00,12.44,1025,72,10.51,13.8,2.57,110,20
1717610400,2024-06-06T06:00:00,13.54,1025,69,10.63,14.32,2.68,63,75
1717614000,2024-06-06T07:00:00,13.46,1025,85,11.18,14.28,2.68,64,100
1717617600,2024-06-06T08:00:00,13.98,1025,81,11.51,14.84,2.57,110,100
1717621200,2024-06-06T09:00:00,14.66,1025,79,12.29,15.4,3.09,100,75
1717624800,2024-06-06T10:00:00,15.51,1026,76,14.51,16.2,3.13,51,75
1717628400,2024-06-06T11:00:00,16.94,1025,69,15.51,17.66,6.26,63,75
1717632000,2024-06-06T12:00:00,16.81,1025,70,15.51,17.31,7.2,40,75
1717635600,2024-06-06T13:00:00,16.43,1025,72,15.97,16.55,5.66,40,100
1717639200,2024-06-06T14:00:00,16.81,1025,68,15.97,17.66,5.66,40,100
1717642800,2024-06-06T15:00:00,16.68,1024,68,15.63,17.66,4.63,60,75
1717646400,2024-06-06T16:00:00,16.01,1024,72,15.42,16.51,4.63,50,100
1717650000,2024-06-06T17:00:00,15.44,1024,74,14.51,15.99,3.13,64,100
1717653600,2024-06-06T18:00:00,15.27,1025,74,13.96,15.95,3.13,60,100
1717657200,2024-06-06T19:00:00,14.74,1024,80,12.29,15.4,3.58,58,100
1717660800,2024-06-06T20:00:00,14.43,1025,84,13.51,14.88,3.13,70,100
1717664400,2024-06-06T21:00:00,14.22,1025,85,12.85,14.84,2.57,80,100
1717668000,2024-06-06T22:00:00,14.25,1025,71,12.29,15.99,2.68,67,75
1717671600,2024-06-06T23:00:00,14.26,1025,72,12.29,15.44,2.57,80,75
1717675200,2024-06-07T00:00:00,14.09,1025,85,11.89,14.91,2.68,102,100
1717678800,2024-06-07T01:00:00,14.09,1025,85,11.89,14.91,3.09,100,75
1717682400,2024-06-07T02:00:00,14.07,1024,84,11.89,14.91,2.68,87,75
1717686000,2024-06-07T03:00:00,14.03,1024,85,11.89,14.84,2.68,97,100
1717689600,2024-06-07T04:00:00,13.52,1024,84,11.34,14.28,3.09,100,100
1717693200,2024-06-07T05:00:00,12.78,1023,86,10.23,13.73,2.24,92,91
1717696800,2024-06-07T06:00:00,12.62,1023,87,9.11,13.73,3.13,89,75
1717700400,2024-06-07T07:00:00,12.58,1024,88,9.11,13.73,2.68,89,75
1717704000,2024-06-07T08:00:00,13.16,1024,72,10.23,14.32,2.24,68,75
1717707600,2024-06-07T09:00:00,14.18,1024,87,10.78,15.4,2.24,78,75
1717711200,2024-06-07T10:00:00,14.95,1024,83,13.4,15.95,3.13,62,75
1717714800,2024-06-07T11:00:00,16.26,1024,80,15.23,17.06,4.63,50,100
1717718400,2024-06-07T12:00:00,16.59,1024,79,15.42,17.31,4.63,50,75
1717722000,2024-06-07T13:00:00,16.3,1023,80,15.86,17.31,4.12,50,100
1717725600,2024-06-07T14:00:00,16.25,1023,79,15.42,17.06,4.47,72,100
1717729200,2024-06-07T15:00:00,16.36,1022,80,15.42,17.31,4.12,50,100
1717732800,2024-06-07T16:00:00,16,1022,80,14.91,16.51,3.6,40,100
1717736400,2024-06-07T17:00:00,15.48,1022,84,14.91,15.99,3.13,54,100
1717740000,2024-06-07T18:00:00,15.04,1022,84,13.96,15.44,3.6,50,40
1717743600,2024-06-07T19:00:00,14.87,1023,71,12.51,15.99,2.68,53,96
1717747200,2024-06-07T20:00:00,14.37,1023,72,12.31,15.4,1.34,39,98
1717750800,2024-06-07T21:00:00,13.96,1023,70,11.51,14.88,1.03,90,99
1717754400,2024-06-07T22:00:00,13.63,1023,71,11.51,14.88,0.51,70,20
1717758000,2024-06-07T23:00:00,13.63,1024,72,11.51,14.88,0.89,68,75
1717761600,2024-06-08T00:00:00,13.69,1023,72,11.51,15.37,0.89,62,40
1719748800,2024-07-01T00:00:00,9.66,1020,66,7.86,11.55,0.89,255,99
1719752400,2024-07-01T01:00:00,9.26,1019,65,7.86,10.95,2.57,20,20
1719756000,2024-07-01T02:00:00,9.99,1019,66,8.97,11.55,2.06,360,75
1719759600,2024-07-01T03:00:00,9.8,1018,59,9.32,10.63,1.54,20,100
1719763200,2024-07-01T04:00:00,10.88,1018,65,9.88,12.1,2.57,360,100
1719766800,2024-07-01T05:00:00,11.77,1017,68,10.51,12.62,2.57,20,100
1719770400,2024-07-01T06:00:00,12.06,1017,67,10.47,13.17,2.57,10,75
1719774000,2024-07-01T07:00:00,11.92,1016,68,10.86,12.86,4.12,350,75
1719777600,2024-07-01T08:00:00,12.18,1016,69,11.18,13.17,3.6,360,20
1719781200,2024-07-01T09:00:00,13.54,1016,71,12.29,14.53,4.63,360,100
1719784800,2024-07-01T10:00:00,14.78,1016,70,14.19,15.44,6.69,10,100
1719788400,2024-07-01T11:00:00,15.98,1015,83,15.07,16.51,7.2,10,75
1719792000,2024-07-01T12:00:00,16.35,1014,82,15.51,17.06,6.17,360,99
1719795600,2024-07-01T13:00:00,16.26,1012,79,15.64,16.58,6.69,350,40
1719799200,2024-07-01T14:00:00,16.23,1011,79,15.64,16.55,6.17,350,20
1719802800,2024-07-01T15:00:00,15.93,1010,81,15.09,16.55,6.17,350,75
1719806400,2024-07-01T16:00:00,15.16,1010,85,14.51,15.95,6.17,10,75
1719810000,2024-07-01T17:00:00,14.51,1009,76,13.51,15.4,5.66,350,75
1719813600,2024-07-01T18:00:00,14.19,1009,75,13.51,14.61,6.26,348,75
1719817200,2024-07-01T19:00:00,14.13,1008,77,13.51,14.84,7.2,360,100
1719820800,2024-07-01T20:00:00,14.16,1009,78,13.51,14.84,6.17,350,100
1719824400,2024-07-01T21:00:00,13.65,1009,78,12.85,14.28,5.14,270,75
1719828000,2024-07-01T22:00:00,13.06,1009,75,12.51,13.4,2.24,270,100
1719831600,2024-07-01T23:00:00,13.01,1009,76,12.31,13.73,2.06,10,75
1719835200,2024-07-02T00:00:00,12.74,1009,76,12.1,13.24,3.09,320,40
1719838800,2024-07-02T01:00:00,12.17,1009,75,11.2,12.85,3.6,310,88
1719842400,2024-07-02T02:00:00,11.69,1009,74,10.99,12.85,4.02,293,40
1719846000,2024-07-02T03:00:00,11.61,1009,73,10.86,12.45,4.02,293,40
1719849600,2024-07-02T04:00:00,12,1009,71,10.86,13,6.69,290,26
1719853200,2024-07-02T05:00:00,12.64,1009,64,11.2,13.21,5.66,290,22
1719856800,2024-07-02T06:00:00,11.8,1009,86,11.2,12.85,7.2,280,40
1719860400,2024-07-02T07:00:00,11.67,1009,86,10.86,13,6.17,280,20
1719864000,2024-07-02T08:00:00,12.15,1010,64,11.2,13.21,7.2,280,75
1719867600,2024-07-02T09:00:00,12.47,1010,70,11.42,13.21,4.12,290,20
1719871200,2024-07-02T10:00:00,13.72,1011,82,12.85,14.19,6.69,280,40
1719874800,2024-07-02T11:00:00,14.14,1011,79,12.85,15.09,9.77,260,40
1719878400,2024-07-02T12:00:00,13.78,1011,78,13.19,14.51,4.47,270,16
1719882000,2024-07-02T13:00:00,13.41,1010,67,12.31,14.51,11.32,260,16
1719885600,2024-07-02T14:00:00,14.17,1010,75,13.19,14.84,8.75,260,40
1719889200,2024-07-02T15:00:00,14.21,1010,72,13.56,14.84,11.83,250,40
1719892800,2024-07-02T16:00:00,12.75,1011,78,12.45,13.51,10.29,260,13
1719896400,2024-07-02T17:00:00,12.63,1012,77,11.75,13.73,10.29,260,12
1719900000,2024-07-02T18:00:00,11.27,1012,83,10.64,12.06,7.2,270,20
1719903600,2024-07-02T19:00:00,11.74,1013,81,11.02,12.51,10.29,250,11
1719907200,2024-07-02T20:00:00,11.24,1013,85,10.09,12.29,8.23,260,24
1719910800,2024-07-02T21:00:00,11.78,1014,62,10.42,12.51,7.2,260,40
1719914400,2024-07-02T22:00:00,10.52,1014,86,9.75,11.51,7.72,250,75
1719918000,2024-07-02T23:00:00,10.34,1015,88,9.53,11.74,5.66,250,75
1719921600,2024-07-03T00:00:00,10.64,1015,72,9.75,12.29,5.66,260,40
1719925200,2024-07-03T01:00:00,10.16,1016,73,8.97,11.74,5.14,270,75
1719928800,2024-07-03T02:00:00,10.73,1016,67,9.67,11.74,5.14,250,75
1719932400,2024-07-03T03:00:00,10.67,1016,68,9.53,11.51,7.2,230,75
1719936000,2024-07-03T04:00:00,10.82,1017,66,9.91,11.74,4.63,240,40
1719939600,2024-07-03T05:00:00,11.27,1018,66,9.67,12.66,5.14,230,75
1719943200,2024-07-03T06:00:00,10.66,1018,66,9.86,11.51,1.54,200,75
1719946800,2024-07-03T07:00:00,10.15,1019,69,8.64,11.51,5.66,240,75
1719950400,2024-07-03T08:00:00,11.12,1020,62,9.3,12.29,3.6,230,100
1719954000,2024-07-03T09:00:00,11.21,1020,87,9.75,13.17,3.09,210,40
1719957600,2024-07-03T10:00:00,13.07,1021,83,11.75,14.19,3.09,230,20
1719961200,2024-07-03T11:00:00,14.11,1021,80,12.94,15.23,2.24,180,41
1719964800,2024-07-03T12:00:00,14.87,1020,74,14.3,16.2,4.63,220,48
1719968400,2024-07-03T13:00:00,15.44,1020,67,13.8,16.28,4.12,230,75
1719972000,2024-07-03T14:00:00,15.26,1020,68,14.32,16.28,4.12,220,39
1719975600,2024-07-03T15:00:00,15.06,1021,68,14.11,15.99,4.63,220,40
1719979200,2024-07-03T16:00:00,14.45,1020,69,13.19,15.44,3.6,230,33
1719982800,2024-07-03T17:00:00,12.93,1021,78,12.29,13.21,4.12,220,27
1719986400,2024-07-03T18:00:00,11.79,1021,79,10.63,12.62,3.09,190,24
1719990000,2024-07-03T19:00:00,10.27,1022,82,8.42,10.95,3.09,180,5
1719993600,2024-07-03T20:00:00,9.64,1023,86,7.69,10.44,2.06,160,5
1719997200,2024-07-03T21:00:00,9.11,1023,71,7.13,9.88,2.06,140,5
1720000800,2024-07-03T22:00:00,8.36,1023,69,6.2,9.88,0.89,160,5
1720004400,2024-07-03T23:00:00,7.73,1024,70,6.51,8.77,0.89,156,5
1720008000,2024-07-04T00:00:00,7.68,1024,67,5.47,8.21,1.03,130,3
1720011600,2024-07-04T01:00:00,7.65,1024,68,6.51,8.21,1.54,130,0
1720015200,2024-07-04T02:00:00,7.67,1024,68,5.51,8.21,1.34,158,0
1720018800,2024-07-04T03:00:00,7.46,1024,63,6.18,8.14,1.79,158,0
1720022400,2024-07-04T04:00:00,6.37,1024,67,4.51,7.1,2.57,160,0
1720026000,2024-07-04T05:00:00,5.71,1024,67,4.35,6.55,1.34,145,0
1720029600,2024-07-04T06:00:00,5.03,1024,59,4.51,5.31,1.54,180,0
1720033200,2024-07-04T07:00:00,5.76,1025,68,4.51,6.55,2.57,150,0
1720036800,2024-07-04T08:00:00,5.76,1025,68,4.51,6.55,1.54,170,0
1720040400,2024-07-04T09:00:00,7.08,1026,75,5.51,7.66,2.06,170,1
1720044000,2024-07-04T10:00:00,9.11,1026,86,7.51,10.31,3.13,188,0
1720047600,2024-07-04T11:00:00,11.25,1026,62,9.86,12.86,0.89,300,0
1720051200,2024-07-04T12:00:00,12.66,1025,64,10.63,14.05,0.89,304,1
1720054800,2024-07-04T13:00:00,13.08,1024,63,11.74,14.11,3.13,203,40
1720058400,2024-07-04T14:00:00,13.58,1024,64,12.51,14.67,4.12,150,6
1720062000,2024-07-04T15:00:00,13.47,1024,62,12.29,14.32,3.6,140,11
1720065600,2024-07-04T16:00:00,12.94,1024,62,11.74,13.5,4.12,140,14
1720069200,2024-07-04T17:00:00,11.87,1024,65,10.63,12.66,3.6,140,14
1720072800,2024-07-04T18:00:00,10.03,1024,71,8.4,10.99,3.09,150,14
1720076400,2024-07-04T19:00:00,8.14,1025,75,6.53,9.05,2.57,150,3
1720080000,2024-07-04T20:00:00,8.06,1025,77,6.18,9.88,2.57,120,2
1720083600,2024-07-04T21:00:00,8.33,1025,62,5.63,9.32,2.57,120,1
1720087200,2024-07-04T22:00:00,7.75,1025,61,5.07,8.77,2.57,140,1
1720090800,2024-07-04T23:00:00,6.77,1026,58,5.86,7.66,1.03,130,1
1720094400,2024-07-05T00:00:00,5.72,1025,64,4.32,7.1,0.51,140,0
1720098000,2024-07-05T01:00:00,5.89,1025,67,5.51,5.99,2.24,163,0
1720101600,2024-07-05T02:00:00,5.85,1025,89,5.51,5.99,1.54,150,0
1720105200,2024-07-05T03:00:00,5.75,1025,67,4.51,6.55,2.24,154,0
1720108800,2024-07-05T04:00:00,6.06,1024,65,4.51,6.55,2.68,172,0
1720112400,2024-07-05T05:00:00,5.5,1024,62,5.07,5.99,2.68,177,0
1720116000,2024-07-05T06:00:00,5.34,1024,62,4.75,5.99,3.13,163,0
1720119600,2024-07-05T07:00:00,5.19,1025,67,3.51,5.99,2.68,149,0
1720123200,2024-07-05T08:00:00,5.15,1025,67,3.51,5.99,1.54,180,0
1720126800,2024-07-05T09:00:00,6.11,1025,89,4.51,6.55,2.68,162,0
1720130400,2024-07-05T10:00:00,7.91,1025,87,6.51,8.96,1.54,200,0
1720134000,2024-07-05T11:00:00,10.79,1025,59,9.3,12.1,1.34,158,0
1720137600,2024-07-05T12:00:00,12.37,1024,63,10.95,13.64,2.68,190,0
1720141200,2024-07-05T13:00:00,12.25,1022,68,11.51,13.56,2.68,194,0
1720144800,2024-07-05T14:00:00,12.26,1022,67,11.51,12.66,3.6,220,0
1720148400,2024-07-05T15:00:00,12.82,1021,64,12.08,13.73,2.68,146,0
1720152000,2024-07-05T16:00:00,12.54,1021,65,11.97,13.17,3.13,169,0
1720155600,2024-07-05T17:00:00,11.39,1022,74,10.42,12.06,5.14,210,0
1720159200,2024-07-05T18:00:00,9.77,1022,79,8.19,10.44,4.63,210,0
1720162800,2024-07-05T19:00:00,9.14,1022,81,6.75,9.84,3.6,200,0
1720166400,2024-07-05T20:00:00,8.12,1022,65,5.42,8.77,2.57,190,0
1720170000,2024-07-05T21:00:00,7.81,1022,63,6.51,9.81,1.03,170,0
1720173600,2024-07-05T22:00:00,7.13,1022,67,4.86,9.25,0.45,206,0
1720177200,2024-07-05T23:00:00,7.16,1021,65,5.95,9.25,1.54,60,75
1720180800,2024-07-06T00:00:00,6.37,1021,87,5.51,8.21,2.06,30,40
1720184400,2024-07-06T01:00:00,9.83,1020,70,7.66,12.29,3.66,224,98
1720188000,2024-07-06T02:00:00,10.37,1020,58,7.66,10.37,4.18,229,99
1720191600,2024-07-06T03:00:00,9.25,1019,63,7.66,9.25,4.21,233,99
1720195200,2024-07-06T04:00:00,10.08,1019,79,9.32,11.74,0.45,318,99
1720198800,2024-07-06T05:00:00,10.16,1018,60,8.51,10.95,1.54,160,100
1720202400,2024-07-06T06:00:00,10.21,1018,60,7.64,10.51,3.6,230,75
1720206000,2024-07-06T07:00:00,9.85,1018,85,8.19,11.74,6.69,200,100
1720209600,2024-07-06T08:00:00,10.61,1019,82,8.97,12.06,6.17,230,75
1720213200,2024-07-06T09:00:00,10.78,1019,84,9.53,12.06,6.17,240,75
1720216800,2024-07-06T10:00:00,12.37,1019,76,11.53,12.66,7.2,220,75
1720220400,2024-07-06T11:00:00,13.5,1018,77,12.31,14.28,2.68,296,97
1720224000,2024-07-06T12:00:00,14.09,1018,76,13,14.84,8.23,220,75
1720227600,2024-07-06T13:00:00,13.1,1017,77,12.13,13.97,3.58,203,92
1720231200,2024-07-06T14:00:00,13.59,1016,79,12.31,14.28,3.58,230,86
1720234800,2024-07-06T15:00:00,12.79,1016,68,11.28,13.77,3.58,207,84
1720238400,2024-07-06T16:00:00,12.48,1016,85,11.51,13.19,9.77,210,75
1720242000,2024-07-06T17:00:00,11.81,1016,84,10.78,12.62,6.17,200,76
1720245600,2024-07-06T18:00:00,11.42,1017,83,10.09,12.06,4.63,180,20
1720249200,2024-07-06T19:00:00,10.46,1017,84,8.97,10.99,2.68,162,0
1720252800,2024-07-06T20:00:00,9.97,1018,84,8.75,10.44,2.06,190,0
1720256400,2024-07-06T21:00:00,8.79,1018,87,7.51,9.88,1.03,110,1
1720260000,2024-07-06T22:00:00,8.05,1019,72,7.39,9.32,1.54,230,1
1720263600,2024-07-06T23:00:00,6.58,1019,65,5.42,7.85,1.03,120,1
1720267200,2024-07-07T00:00:00,7.11,1019,91,5.51,8.77,1.54,30,0
1720270800,2024-07-07T01:00:00,7.26,1020,82,5.51,8.7,0.51,50,20
1720274400,2024-07-07T02:00:00,7.14,1020,82,5.51,8.21,0.51,350,0
1720278000,2024-07-07T03:00:00,6.45,1020,82,5.86,8.77,0.45,118,0
1720281600,2024-07-07T04:00:00,7.2,1020,82,6.42,8.77,0.45,124,2
1720285200,2024-07-07T05:00:00,7.98,1019,90,6.97,8.77,0.89,321,16
1720288800,2024-07-07T06:00:00,10.36,1019,78,8.77,12.03,1.34,336,27
1720292400,2024-07-07T07:00:00,9.78,1020,62,8.77,11.18,0.45,334,99
1720296000,2024-07-07T08:00:00,9.76,1020,62,8.21,11.18,0.45,331,98
1720299600,2024-07-07T09:00:00,9.56,1021,72,7.31,11.74,0.89,352,40
1720303200,2024-07-07T10:00:00,11.77,1021,70,10.09,12.66,1.34,187,40
